4,65.9166666667,0,13,8.45070422535,0,6,633.472222222,132.666666667,346.597222222,137.25,60.374437711,2.87323943662
2,54.8333333333,1,5,2.81690140845,0,5,705.890410959,115.506849315,466.506849315,140.02739726,55.1143568856,2.61971830986
4,60.1666666667,0,14,4.14937759336,0,1,142.533333333,0.0,47.1333333333,0.0,111.980157066,0.414937759336
2,39.6923076923,1,6,2.76625172891,0,3,317.972972973,8.64864864865,312.337837838,34.5405405405,50.9474089195,1.49377593361
4,49.625,0,4,8.83002207506,1,5,449.14893617,119.829787234,227.85106383,92.8510638298,65.3145838487,2.78145695364
2,46.0,2,4,4.41501103753,0,3,551.041666667,62.6666666667,176.25,121.666666667,70.0388313964,3.31125827815
4,62.9,0,14,8.78734622144,1,4,582.931034483,134.620689655,234.051724138,85.5862068966,72.5549940334,3.05799648506
2,48.6,2,7,14.0597539543,0,5,543.220338983,106.576271186,213.644067797,82.6949152542,71.9551070349,2.53075571178
4,87.7777777778,2,24,17.5438596491,0,4,570.925925926,88.2962962963,196.481481481,83.4074074074,74.40596109,3.15789473684
4,78.4444444444,2,10,3.89863547758,0,5,484.339622642,69.7358490566,113.018867925,79.6603773585,82.4319785996,1.63742690058
5,129.444444444,4,9,1.97628458498,0,4,523.20754717,139.169811321,172.735849057,96.9433962264,75.8578298071,2.13438735178
5,72.8888888889,2,12,17.7865612648,0,3,583.653846154,79.6923076923,170.673076923,121.923076923,73.0496810457,2.49011857708
4,86.4166666667,2,8,25.5255255255,0,6,493.088235294,66.5882352941,149.117647059,57.6323529412,80.2336250781,2.25225225225
4,80.5833333333,1,35,16.5165165165,0,4,565.652173913,65.6231884058,572.246376812,112.695652174,41.742956432,3.42342342342
6,64.1818181818,5,14,9.67741935484,1,6,516.769230769,137.353846154,245.0,82.1538461538,68.7001327157,2.12903225806
7,203.090909091,8,21,4.83870967742,0,6,556.09375,137.75,142.5,102.5,80.7257704434,2.61290322581
3,31.3333333333,3,0,3.67647058824,0,2,332.456140351,0.0,384.035087719,0.0,47.6655846359,1.21323529412
6,98.7857142857,7,21,18.2926829268,0,5,365.119047619,68.0,246.666666667,79.5595238095,58.2023741527,0.951219512195
6,119.285714286,3,137,6.09756097561,0,5,517.228915663,74.9879518072,204.277108434,70.9036144578,71.7868168361,2.12195121951
6,69.8,3,20,9.00900900901,0,3,572.105263158,130.245614035,172.789473684,81.2456140351,79.8661906277,2.27027027027
4,25.2,0,0,5.30035335689,0,3,601.206896552,154.482758621,267.413793103,99.8275862069,69.5246420252,2.86219081272
4,28.2,3,2,10.6007067138,0,3,522.881355932,141.830508475,141.271186441,273.542372881,60.8989131359,2.22614840989
5,88.1428571429,2,1,3.75,0,6,930.12195122,154.731707317,786.93902439,87.243902439,54.9535951003,5.025
6,100.6875,8,22,4.31034482759,0,7,949.893617021,258.042553191,438.79787234,141.042553191,75.2241865565,3.55603448276
6,118.5625,4,40,7.54310344828,0,8,922.631578947,200.589473684,282.368421053,111.378947368,84.7086167377,5.04310344828
6,131.0,6,42,8.3179297597,0,9,870.900900901,239.279279279,320.765765766,256.756756757,70.676979181,3.7707948244
6,94.5263157895,8,23,8.3179297597,0,7,743.0,216.581818182,343.290909091,266.609090909,61.5466228562,3.60443622921
5,78.7272727273,7,16,5.40958268934,0,8,1126.43939394,323.393939394,1394.92424242,372.53030303,47.8141595129,3.8485316847
2,24.3658536585,0,51,8.17661488144,0,9,1245.24390244,428.74796748,2853.47560976,772.890243902,33.4083902388,2.18315617334
2,26.7804878049,6,43,8.17661488144,0,6,601.943319838,177.295546559,868.866396761,174.696356275,34.1006484813,1.37367130008
6,252.142857143,1,93,11.4358322745,1,5,1064.0,203.0,126.0125,234.0,94.7377936426,4.65057179161
6,141.285714286,4,2,3.81194409149,0,8,990.49382716,91.8518518519,337.654320988,103.851851852,78.7417552574,-0.457433290978
4,72.6666666667,3,6,5.66037735849,1,3,468.909090909,101.236363636,188.818181818,78.0,71.8086134642,3.05660377358
6,61.7777777778,1,24,9.43396226415,0,5,348.571428571,79.4285714286,98.3928571429,65.2142857143,82.1112170701,1.69811320755
4,29.3333333333,1,0,0.0,1,4,500.547945205,110.465753425,233.835616438,112.945205479,64.5938538354,1.91666666667
1,36.75,0,0,9.72222222222,0,5,480.27027027,82.3783783784,814.72972973,182.013513514,25.3217404419,1.66666666667
6,94.3333333333,5,139,2.33644859813,0,13,673.246376812,227.617391304,515.301449275,935.860869565,28.3922137085,1.57710280374
3,37.9444444444,6,27,2.331002331,0,9,831.843317972,261.677419355,625.0,528.179723502,45.6745759569,1.84615384615
3,108.444444444,3,111,2.7972027972,0,10,1224.9537037,519.777777778,3487.61574074,1315.48148148,26.9643060167,2.15384615385
6,80.8823529412,4,16,11.0775427996,0,6,566.764705882,69.1764705882,405.176470588,196.696078431,46.4917795512,2.59818731118
6,52.1176470588,1,9,5.03524672709,0,5,904.455445545,237.782178218,592.871287129,279.653465347,57.7716082448,2.71903323263
5,152.166666667,4,25,13.2200188857,1,5,1244.95327103,277.23364486,282.009345794,264.710280374,92.351098956,3.51274787535
4,74.7222222222,6,15,11.3314447592,0,7,1001.57407407,302.074074074,254.768518519,153.759259259,92.0703318032,4.2492917847
2,84.4117647059,2,37,2.95372497539,0,7,586.64495114,194.814332248,760.684039088,1408.23452769,8.60153382882,2.34328848047
6,170.45,8,111,14.6048109966,0,8,1103.61344538,304.806722689,256.638655462,282.151260504,87.4073465566,5.61855670103
7,106.45,1,26,7.73195876289,0,9,773.474576271,228.474576271,495.491525424,226.618644068,57.6672417843,2.21649484536
4,32.6666666667,1,13,1.13378684807,0,5,534.943820225,89.7078651685,523.595505618,145.685393258,42.2349135386,1.08843537415
2,20.6,4,11,1.13378684807,0,1,463.444444444,11.7333333333,182.5,8.0,79.0469476346,2.38095238095
2,34.8382352941,6,18,1.97921820881,0,11,891.481481481,441.718518519,2879.48395062,399.088888889,20.5962176126,0.816427511133
3,34.6666666667,3,88,9.00900900901,0,9,919.030612245,330.93877551,2998.97959184,841.341836735,11.0701349826,1.45945945946
4,33.4137931034,5,12,4.5045045045,0,3,313.87755102,103.836734694,1067.81122449,322.336734694,6.72860869295,0.405405405405
6,131.80952381,7,80,2.42718446602,1,13,1205.2,376.96,496.4,398.336,77.9860674057,3.68932038835
6,99.4761904762,0,33,17.7993527508,0,8,1139.92063492,245.46031746,375.388888889,135.126984127,88.1892561097,3.78640776699
6,176.944444444,3,34,13.3079847909,0,6,1258.41121495,333.158878505,504.76635514,170.420560748,88.2911512075,4.79087452471
6,66.8666666667,5,6,14.2585551331,0,4,671.388888889,135.555555556,1093.40740741,312.555555556,24.9962655649,1.7680608365
4,88.6071428571,8,73,2.97973778308,0,6,1179.58823529,366.494117647,358.070588235,1208.78235294,56.645795153,2.39570917759
6,122.777777778,4,12,9.28792569659,0,7,1293.80368098,337.27607362,497.018404908,1149.09815951,58.9941773903,2.30340557276
7,83.0,4,46,8.42696629213,0,5,1361.74311927,355.963302752,651.71559633,140.357798165,88.7511309289,5.39325842697
6,235.888888889,6,84,4.68164794007,0,5,1276.66666667,330.962962963,564.046296296,240.648148148,82.9196485772,4.77528089888
5,120.846153846,2,148,7.9575596817,1,8,1209.40789474,435.157894737,782.335526316,341.125,73.0110161298,4.2175066313
4,83.4583333333,0,23,7.90229885057,0,7,1278.92857143,331.885714286,1859.1,897.807142857,39.9732794516,2.54310344828
5,76.7083333333,6,18,1.4367816092,0,8,1050.14184397,233.985815603,447.978723404,287.056737589,70.5767652262,4.8275862069
6,131.875,3,69,9.77198697068,0,7,955.268817204,254.107526882,319.838709677,193.333333333,79.5682052585,3.97394136808
6,74.2352941176,2,17,7.91295746785,0,7,623.333333333,162.196078431,233.725490196,278.68627451,59.2966367524,1.66172106825
6,98.2352941176,5,8,1.97823936696,0,6,656.40776699,188.116504854,242.912621359,129.951456311,73.2524505778,1.18694362018
6,76.25,1,18,14.2045454545,0,5,802.916666667,136.666666667,358.680555556,109.194444444,69.8659800155,2.89772727273
6,179.25,5,109,9.94318181818,0,5,840.95890411,183.01369863,207.98630137,312.808219178,70.1620413648,6.05113636364
5,73.2692307692,1,21,4.57516339869,0,6,1196.19354839,414.24516129,501.722580645,827.780645161,65.4809138337,2.50980392157
3,92.3333333333,2,57,16.5413533835,0,5,640.724637681,124.289855072,196.739130435,178.739130435,69.1954247778,3.87969924812
5,98.0,3,10,7.51879699248,0,6,890.441176471,87.0588235294,281.838235294,63.7352941176,82.2889345699,2.88721804511
5,139.0625,6,62,10.4112441437,0,10,958.911917098,356.808290155,266.450777202,414.943005181,74.7438706232,2.15512753774
6,147.9375,3,34,8.84955752212,0,10,1003.35051546,356.701030928,554.680412371,332.855670103,67.6187504604,3.34200937012
7,150.133333333,7,47,21.3963963964,0,7,783.888888889,213.511111111,298.333333333,126.077777778,76.0507394498,2.22972972973
6,66.7333333333,6,24,4.5045045045,0,9,824.065934066,249.494505495,265.32967033,173.703296703,78.5171153668,2.83783783784
6,110.727272727,2,48,13.1375579598,0,7,807.803030303,285.212121212,368.189393939,331.734848485,63.1260528724,4.08037094281
6,143.0,7,64,6.95517774343,0,10,1046.94656489,302.534351145,417.480916031,366.381679389,71.459428882,3.66306027821
3,44.7916666667,3,3,12.7750177431,1,6,1064.43661972,329.915492958,488.021126761,728.112676056,58.2390605939,2.34208658623
5,65.6,0,15,11.2994350282,0,6,892.967032967,225.758241758,585.549450549,103.142857143,64.925066162,2.57627118644
6,130.6,3,42,7.90960451977,0,7,1226.33333333,311.466666667,177.444444444,141.5,111.96191737,5.08474576271
5,55.7,0,16,6.96864111498,0,8,783.162393162,234.803418803,482.35042735,131.367521368,64.1277197344,2.24738675958
6,113.8,4,62,8.71080139373,0,7,1224.39655172,257.931034483,501.887931034,108.534482759,86.5823157887,5.59233449477
6,133.709677419,9,130,4.88069414317,0,11,1248.76344086,452.387096774,451.102150538,386.290322581,86.0099179993,2.34273318872
7,173.612903226,8,377,9.76138828633,0,8,1403.31550802,387.593582888,882.871657754,1142.11229947,59.4079939089,2.96095444685
7,238.583333333,5,46,9.85915492958,0,7,1091.64383562,181.260273973,195.616438356,33.9589041096,110.767657772,6.25352112676
7,162.916666667,8,31,7.04225352113,0,8,848.75,214.0,159.791666667,117.625,94.0656419275,3.46478873239
7,254.615384615,5,59,9.28381962865,0,5,1098.58974359,197.538461538,227.948717949,68.8717948718,102.88988066,4.93368700265
7,162.692307692,8,32,9.28381962865,0,8,948.831168831,231.688311688,221.623376623,162.493506494,88.3227679623,3.18302387268
4,43.3913043478,3,8,6.00150037509,0,8,1071.77777778,231.22962963,950.740740741,334.518518519,51.9241544547,2.07051762941
2,51.6956521739,2,16,12.0030007502,0,7,734.485294118,202.588235294,728.125,413.213235294,38.5341897119,3.7359339835
6,138.648648649,5,272,3.64298724954,0,12,1278.96396396,491.675675676,497.207207207,298.189189189,91.1427496434,2.13114754098
6,125.378378378,8,101,1.36612021858,0,10,1276.60633484,599.312217195,532.393665158,512.190045249,86.6522143077,1.91256830601
5,80.6956521739,9,27,8.90207715134,1,10,1295.36764706,426.823529412,595.147058824,173.566176471,90.0139371228,2.80415430267
5,138.956521739,1,22,7.41839762611,0,9,1334.81751825,390.306569343,1686.67883212,110.686131387,60.4270063245,3.78338278932
7,242.8125,7,57,3.16789862724,0,11,1215.67010309,302.18556701,239.835051546,186.494845361,100.848708545,4.56177402323
7,159.625,4,46,4.22386483633,0,11,1039.47916667,285.666666667,322.239583333,232.541666667,82.3906564916,3.29461457233
7,146.8,4,35,5.65610859729,0,9,954.888888889,271.466666667,199.5,298.744444444,81.4155705776,3.39366515837
7,106.333333333,8,18,4.52488687783,0,8,1011.42857143,212.747252747,182.857142857,109.703296703,99.9457360986,4.34389140271
7,127.1875,5,55,8.85935769657,1,11,1003.15217391,264.173913043,260.652173913,125.684782609,92.2834382136,3.58803986711
7,162.875,6,30,9.96677740864,0,8,964.838709677,228.129032258,169.193548387,209.451612903,89.4218201436,3.12292358804
7,162.608695652,4,63,10.9249817917,0,11,1254.64285714,395.657142857,482.714285714,291.635714286,86.3110461283,4.23889293518
7,226.833333333,3,19,7.46965452848,1,8,877.706422018,220.623853211,111.04587156,420.908256881,72.9854325662,3.41736694678
6,175.277777778,4,36,1.86741363212,0,9,961.944444444,287.851851852,218.287037037,222.675925926,86.8141013376,2.74509803922
5,65.8,5,14,6.19834710744,1,6,712.380952381,201.034013605,266.836734694,131.612244898,74.2329665577,-0.247933884298
5,78.44,0,96,11.7079889807,0,7,738.918918919,186.810810811,451.655405405,270.486486486,54.0109829393,2.39669421488
6,146.6,6,23,7.69888793841,0,6,1264.62184874,261.512605042,607.193277311,477.042016807,68.5760893784,3.95209580838
4,71.36,1,28,6.74308833446,0,10,967.046979866,331.167785235,551.744966443,297.530201342,66.1959845197,2.71072151045
5,87.88,2,46,4.72016183412,0,9,935.8,312.213333333,586.173333333,637.253333333,51.0128563021,-0.24275118004
